"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"124","3","0","0","0","1","0","0","0","0","0","0","0",30.8,7.493988095,408.21,2.600921354,0.040662871,0.024620878,0.003121117,0.45,3.975
"396","4","1","1","1","1","0","0","0","0","1","0","0",103.063348,7.157666667,7179,45.74119792,0.574603,0.811273,0.054889637,1.798176,97.684
"816","2","0","0","1","0","0","0","0","0","0","0","0",19.2,7.653225806,1124,7.161597222,0.111964593,0.067793212,0.008593948,1.1,1.32
"634","4","1","1","1","1","0","0","0","0","1","1","1",177.217,7.493988095,5403.788,34.43038535,0.53828552,0.325925395,0.041316613,10.77680816,176.8745
"820","2","0","0","1","0","0","0","0","0","0","0","0",4.3,8.067333333,446,2.841701389,0.044427232,0.026900153,0.003410054,0.15330986,3.79
"301","5","1","1","1","1","0","0","0","0","1","1","0",456.595794,7.493988095,10660,67.92048611,1.061870608,3.518758,0.001598,3.397549,441.76
"987","5","1","1","1","1","0","0","0","0","1","0","0",988.604,7.399354839,10806,68.85072917,1.076414051,0.651755735,0.0243,102.2579,35.968
"528","4","1","1","1","1","0","0","0","0","1","0","0",1661.866948,6.969565217,6474,41.24927083,0.21164,0.232947,0.049499305,51.171914,208.081
"683","2","1","1","1","1","0","0","0","0","1","0","0",81.74186,7.493988095,570,3.631770833,0.056779198,0.03437912,0.004358141,0.697731,14.696
"1050","1","1","1","1","1","0","0","0","0","1","1","0",210.672,6.95,112,0.713611111,0.011156614,0.006755195,0.000856336,1.44144,9.351
"204","5","1","1","1","1","0","0","0","0","1","1","1",21643.742,7.451034483,124582.48,793.7807319,12.40998816,7.514098266,0.952540348,1161.48,573.1183
"443","4","1","1","1","1","0","0","0","1","1","1","1",236.624,7.305297767,9183.653,58.51390019,3.50836651,0.077897015,0.052558194,21.708,264.85
"586","3","1","1","1","1","0","0","0","0","1","1","0",361.856641,7.493988095,2668,16.99923611,0.26576649,0.160918407,0.020399158,19.680549,92.301
"2","5","1","1","1","1","0","0","0","0","1","1","1",67.606629,7.125483871,1441,9.181371528,0.143541796,0.03554,0.000332486,5.132813,136.677
"199","5","1","1","1","1","0","0","0","0","1","1","1",17844.633,7.235806452,118782,756.8228125,11.8321871,7.164246692,0.908190683,1497.6447,544.118
"751","4","1","0","0","1","0","0","0","0","0","0","0",25.931338,7.493988095,1206,7.6840625,0.120132829,0.07273898,0.009220909,0.206221,24.74
"582","3","1","1","1","1","0","0","0","0","1","1","0",164.735959,7.493988095,1023,6.518072917,0.101903718,0.061701473,0.007821716,8.680286,85.957
"685","2","1","1","1","1","0","0","0","0","1","0","0",147.563273,7.493988095,738,4.7021875,0.073514119,0.044511913,0.005642646,4.681303,22.878
"564","4","1","1","1","1","0","0","0","0","1","1","1",1547.813657,7.769666667,4551,28.99682292,0.453337067,0.274490131,0.034796314,17.854762,164.964
"34","5","1","1","1","1","0","0","0","0","1","0","0",283.319976,7.417157192,27623,176.0007118,1.439246622,0.232490048,0.793762425,11.82891945,272.58
"651","4","1","1","1","1","0","0","0","0","1","1","1",423.888249,7.599677419,9318,59.36989583,2.429935,0.562008138,0.071244135,33.65384,340.945
"200","5","1","1","1","1","0","0","0","0","1","1","1",44386.5,7.493333333,419193.96,2670.90596,41.75701173,25.28336736,3.205098827,5240.406685,546.9988
"890","5","1","1","1","1","0","0","0","0","1","1","1",35858.6,7.047741935,222546,1417.958021,22.16839177,13.42269405,256.9340736,4371.56,572.0728
"682","2","1","1","1","1","0","0","0","0","1","0","0",78.235581,7.493988095,456,2.905416667,0.045423358,0.027503296,0.003486513,0.478069,14.662
"195","5","1","1","1","1","0","0","0","0","1","1","1",13570.79,7.55516129,94539,602.3578646,9.417278179,5.702048442,0.72283207,1331.81,447.969
"311","5","1","1","1","1","0","0","0","0","1","1","0",843.65933,7.493988095,12101,77.10185764,1.205412404,2.394419167,0.006096399,4.565114165,504.42
"410","4","1","1","1","1","0","0","0","0","1","0","0",227.673007,7.724642857,9893,63.03352431,0.637815243,0.972164646,0.075640505,5.131925354,267.563
"432","4","1","1","1","1","0","0","0","1","1","1","1",167.496584,7.292903226,8282.155363,52.76998296,3.163973694,0.070250387,0.047398908,37.681565,144.345
"797","2","1","1","1","1","0","0","0","0","1","1","1",28.00050169,7.451333333,1160,7.390972222,0.08705568,0.069964525,0.008869199,3.157432502,13.27
"7","5","1","1","1","1","0","0","0","0","1","1","1",15024.03453,7.212666667,74903,477.2465451,7.461284628,1.292115445,0.017282602,922.041111,425.65
"954","4","1","1","1","1","0","0","0","0","1","1","0",344.743201,7.493988095,5649,35.99276042,0.562711732,0.753296,0.04319147,7.481684,129.51
"1096","5","0","0","1","1","0","0","0","0","0","1","0",2853.256,7.621333333,66586.259,614.11,49.632,4.016099963,0.509109293,50.544,608.82
"318","5","1","1","1","1","0","0","0","0","1","1","0",1104.470424,7.493988095,12347,78.66925347,1.22991711,2.443095071,0.006220332,4.657917907,599.745
"581","3","1","1","1","1","0","0","0","0","1","1","0",17.974786,7.493988095,113,0.719982639,0.011256227,0.00681551,0.000863982,0.51423,9.365
"262","4","1","1","1","1","0","0","0","0","1","1","1",552.958,7.900666667,22962.9,146.3087552,2.287394801,0.740051,0.175571146,44.7232,464.33
"122","3","0","0","0","1","0","0","0","0","0","0","0",37.3,7.493988095,451.58,2.877254514,0.04498307,0.027236707,0.003452718,0.39,2.074
"198","5","1","1","1","1","0","0","0","0","1","1","1",26174.1696,7.406699467,141143.027,899.2967172,14.05962775,8.512935161,1.079159991,1614.8717,532.6188
"780","1","1","1","1","1","0","0","0","0","1","1","1",66.35597252,7.493988095,5704,36.34319444,0.568190427,0.344032456,0.043611992,0.645335469,41.7047
"934","4","1","1","1","1","0","0","0","0","1","1","1",798.850904,7.569354839,14116,96.693256,0.776169,1.749904,0.020663,27.40641,257.6178
"490","5","1","1","1","1","0","0","0","0","1","1","1",684.397479,7.178821871,34381,134.49,2.98,1.36,0.56,22.856809,622.092
"81","4","1","1","1","1","0","0","0","0","1","0","0",782.0690863,7.666521739,19021.434,121.1955951,1.894775017,7.872582727,0.145435244,37.93456464,92.297
"784","2","1","1","1","1","0","0","0","0","1","1","1",6.735211,7.451333333,282,1.796770833,0.013332,0.017008617,0.002156133,2.575887,0.777
"1131","2","1","0","1","0","0","0","0","0","0","0","0",198.765,7.962666667,6176.17,39.35163872,0.615224521,0.393,0.244,12.31717441,8.078
"503","1","1","1","1","1","0","0","0","0","1","0","0",253.8639634,7.493988095,5622.80451,35.82585512,0.56010233,0.339135211,0.042991183,11.21359416,8.511
"79","4","1","1","1","1","0","0","0","0","1","0","0",843.7821843,7.666521739,20522.416,130.7591436,2.044291778,8.493808497,0.156911544,40.92798242,91.479
"790","2","1","1","1","1","0","0","0","0","1","1","1",52.548054,7.480645161,2214,14.1065625,0.056887,0.133535739,0.016927937,6.026341,6.514
"692","2","1","1","1","1","0","0","0","0","1","0","0",170.0741323,7.493988095,897,5.715260417,0.089352527,0.054101878,0.006858337,3.143387998,29.817
"71","4","1","1","1","1","0","0","0","0","1","1","0",117.27,7.493988095,2877.62,18.33483576,0.286647289,0.173561479,0.022001883,1.32,245.2108
"121","3","0","0","0","1","0","0","0","0","0","0","0",25,7.493988095,578.28,3.684527083,0.05760399,0.034878522,0.004421449,0.8,1.845
"184","1","0","0","0","1","0","0","0","0","0","1","0",14.459,7.482258065,378.8172,2.413644313,0.037734977,0.022848074,0.002896384,3.8818,0.545
"667","4","1","1","1","1","0","0","0","0","1","1","0",1052.398605,7.493988095,8439,53.76932292,0.840630962,0.508991917,0.064523423,40.191045,381.637
"782","1","1","1","1","1","0","0","0","0","1","1","1",111.5510906,7.493988095,9589,61.09657986,0.955185484,0.578353299,0.073316163,1.08487409,56.5565
"538","4","1","1","1","1","0","0","0","0","1","0","0",2843.86,7.236,10175,64.83029514,0.364206,0.397469,0.077796638,77.02,330.5988
"1101","5","1","1","1","1","0","0","0","0","1","0","0",645863.0272,6.9275,21918,139.6511458,2.183309567,1.419984553,0.167581985,36291.96629,597.37
"985","4","0","0","1","0","0","0","0","0","0","0","0",14.3173,7.493988095,321.3733,2.047638908,0.032012839,0.019383388,0.002457176,0.64091678,1.413
"377","5","1","1","1","1","0","0","0","0","1","0","0",11570.76,7.493988095,47793,304.5144271,9.18,11.337071,0.151044,142.02,406.363
"338","5","1","1","1","1","0","0","0","0","1","0","0",1969.6,7.493988095,24866.1,158.4350469,2.476977554,1.499780057,0.190122749,49.59061856,595.292
"764","4","1","0","0","1","0","0","0","0","0","0","0",77.03547454,7.493988095,3502,22.31309028,0.348843421,0.211220487,0.026775806,0.730509509,54.165
"111","4","1","1","1","1","0","0","0","0","1","0","0",0.026,7.493988095,0.683,0.004351753,6.8e-05,4.12e-05,5.22e-06,0.00452449,22.05
"745","1","1","1","1","1","0","1","0","0","1","0","1",53.089593,7.493988095,751,4.785017361,0.074809083,0.045295998,0.005742042,6.271712,22.33
"711","5","1","1","1","1","0","0","0","0","1","0","0",170.869266,7.493988095,7715,49.15633681,0.76851142,0.465324403,0.058987819,0.429365,64.83
"595","3","1","1","1","1","0","0","0","0","1","1","0",394.368757,7.493988095,2545,16.21553819,0.253514137,0.153499754,0.019458717,21.044762,131.235
"379","5","1","1","1","1","0","0","0","0","1","0","0",7426.008321,7.493988095,28952,184.4684722,3.567455,10.09517166,0.054714609,100.240933,410.209
"865","4","1","1","1","1","0","0","0","0","1","1","0",1009.69,7.208064516,8976.76,57.19567569,0.894198649,0.541426505,0.068635061,109.68,99.71
"401","4","1","1","1","1","0","0","0","0","1","0","0",230.391339,6.864516129,7272,46.33375,0.299728,0.833642,0.055600703,1.632616,152.331
"1103","5","1","1","1","1","0","0","0","0","1","0","0",12213.2744,7.569032258,28530,181.7796875,2.841948259,0.88325,0.21813642,346.73276,607.62
"698","4","1","1","1","1","0","0","0","0","1","1","1",308.1864,7.13,5046,32.15072917,0.502645318,0.304345682,0.038581016,43.421493,212.492
"148","5","1","1","1","1","0","0","0","0","1","1","0",716.33054,7.508784947,22672,144.4552778,2.258417488,1.367444571,0.173346965,44.763454,295.8392
"922","4","1","1","1","1","0","0","0","0","1","1","1",423.761496,7.519,8869,99.461089,0.494439024,1.539225,0.000244,4.889841,92.651
"1104","4","1","1","1","1","0","0","0","0","1","1","1",763.772181261365,7.49543695745916,6187.09459481373,39.4212450739163,0.61631274830172,0.991406871237012,0.274792470729617,75.2925685628094,710.403682158774
"2100","5","1","1","1","1","0","0","0","0","1","1","1",529.845466649025,7.31579372861562,17616.4814755436,84.5567996576417,1.85753517208559,0.868734646369657,0.260381903601648,15.8879411622894,1616.82610890864
"334","5","1","1","1","1","0","0","0","0","1","0","0",9687.5864493689,7.481774194,26999.2806823421,172.026666868192,2.68946928591572,1.74918156394873,0.20643275206528,382.194862235143,1037.20354071354
"411","5","1","1","1","1","0","0","0","0","1","0","0",10202.9576136997,7.5041318017641,28548.4421384227,181.897192122254,2.84378532848179,1.84954589174605,0.218277425699464,450.383948918909,1119.994966305
"512","2","1","1","1","1","0","0","0","0","1","1","0",651.46042303066,8.11707496171724,7969.95323361363,50.7807784166283,0.793907981734506,0.480701714551741,0.0609371560507305,3.17121768092299,979.925966470989
"6","5","1","1","1","1","0","0","0","0","1","0","0",8984.57335031701,7.481774194,27274.2164889984,173.778428012444,2.716856363888,1.76699361785875,0.20853487351093,506.20722743162,1051.6667300019
"712","5","1","1","1","1","0","0","0","0","1","1","1",35222.8866155438,7.04913624328506,190213.78683367,1211.95242631526,18.9476950666662,11.4726010073966,219.605848204404,3613.6675060549,760.637816549764
"8","5","1","1","1","1","0","0","0","0","1","1","0",4467.97322374974,7.46527885319531,123055.17952254,627.939522985063,5.09424178483401,19.6596087615213,0.771878698471686,448.530019481884,1698.65828569173
"912","5","1","1","1","1","0","0","0","0","1","0","0",8593.88657821303,7.481774194,26462.3945138808,168.605881679625,2.63598864422657,1.71439873363558,0.202327794857558,558.259638427154,779.750626954304
"1052","5","1","1","1","1","0","0","0","0","1","0","0",2186.79484255495,7.493988095,21048.5989586495,134.111732945308,2.09670624514275,1.26953036246433,0.160934666006883,41.977352387187,734.425798912835
"11","5","0","0","1","0","0","0","0","0","0","0","0",205.198723827157,7.35490368537331,15443.0602776567,98.3958875216389,1.53832380910464,0.40901470104729,0.00334345014612926,22.9322785992567,878.893009837582
"12","5","1","1","1","1","0","0","0","0","1","1","0",9274.06712200043,7.57275762785193,86739.7533060693,552.664747640071,8.64037472444073,3.26001983308968,0.0776465020047036,1094.53559366173,849.492238147222
"1310","5","1","1","1","1","0","0","0","0","1","1","1",8683.28628352189,7.55739095504336,118451.646290906,754.717954696927,11.7992797034943,7.74227095473828,4.29399346481406,470.437989786566,1497.41131054815
"1410","5","1","1","1","1","0","0","0","0","1","0","0",11053.2421567686,7.53240760618524,31454.4600964065,200.412966227617,3.22603786050103,3.00961393041647,0.220793419118401,533.471546540719,715.795859628373
"1510","5","1","1","1","1","0","0","0","0","1","1","1",71777.2577785698,7.2367686283976,450099.656610086,2867.82246477661,44.8356093733379,27.147421129041,3.4413994926924,5626.76344264616,784.91829778828
"1610","5","1","1","1","1","0","0","0","0","1","1","1",29083.084390274,7.4472400707696,211518.618613431,1347.6967540451,21.0699253359602,12.7575858628256,1.61724199545185,3247.90932627962,771.614934608622
"1710","4","1","1","1","1","0","0","0","0","1","1","1",2573.35619731083,7.493988095,16232.7308405146,103.427295480644,1.61698496810709,2.64346949168714,1.00373176753754,257.376209099789,763.159706942416
"1810","5","1","1","1","1","0","0","0","0","1","0","0",2996.27557309814,7.493988095,26457.2538823843,168.573128051997,2.63547657237071,1.59574930205624,0.202288490881435,52.7638666817931,765.701874940801
"19","5","1","1","1","1","0","0","0","0","1","1","1",762.972673627315,7.6685494276212,28997.4040682074,119.5788542632,3.49971355675366,0.34493574383781,0.590618590682915,8.07094343305963,1084.25565885745
"20","4","1","1","1","1","0","0","0","0","1","1","1",4629.88033408442,7.493988095,23219.036344649,147.940735047667,2.31290921546367,3.66431855712086,1.25691693129344,228.474831711035,778.811245235864
"21","5","1","1","1","1","0","0","0","0","1","1","1",10634.2537675494,7.78041188274812,58497.476993999,357.536276595115,5.98301379234495,0.959548690124343,0.149510734482159,785.381492962952,845.117258441105
"22","4","1","1","1","1","0","0","0","0","1","1","1",653.20818491588,7.51997771906545,10953.8506438881,69.7927636625223,1.09114184247987,0.845856875727339,0.250545297828683,70.4603500022201,723.957128502807
"2310","5","1","1","1","1","0","0","0","0","1","1","1",36723.5721395548,7.04842256308033,193958.771660833,1235.8137011349,19.320742844908,11.6984769410741,223.929512558775,3513.3077852538,776.294477430622
"2410","5","1","1","1","1","0","0","0","0","1","0","0",3155.18638462598,7.493988095,28287.5850469336,180.235133907691,2.81780066901306,1.70614434473074,0.216282948847208,56.4141075589469,785.734281448716
"25","5","1","1","1","1","0","0","0","0","1","1","1",43659.8089898473,7.13208011195258,237338.796621092,1512.2107358448,23.641941107469,14.3149104171518,274.012670778706,4403.80579949138,847.035580006645
"26","5","1","1","1","1","0","0","0","0","1","1","1",30480.342108146,7.47361111132756,201887.795908047,1286.33369933509,20.1105737815834,12.1767100571783,1.54360606177333,3639.22061471924,757.269376488662
"2710","5","1","1","1","1","0","0","0","0","1","1","1",65776.4111762022,7.15161784216642,419089.337072414,2670.23935258996,41.7465899664516,25.2770571057203,116.969649462115,5966.94003916411,1024.38475127994
"2810","4","1","1","1","1","0","0","0","0","1","1","1",1483.60335021799,7.493988095,9443.01322428184,60.1664210657497,0.940643357486191,1.47156702452339,0.452256076581903,78.5915913707236,728.538105767933
"2910","5","1","1","1","1","0","0","0","0","1","1","1",4449.84294881544,7.81966532830681,99217.1498299512,632.164826172621,9.88328097521681,2.36652239033292,2.61951109240293,355.591989131974,1189.22656699946
"307","5","1","1","1","1","0","0","0","0","1","1","1",100056.259515843,7.35129810358062,535177.28014583,3409.89690654947,53.3104149816632,32.2788137872481,4.09189119243404,6690.3315991731,798.432106214387
"31","2","1","1","1","1","0","0","0","0","1","1","0",462.054246517491,7.94496099762577,10101.4862779676,64.3619004176644,1.00623558818175,0.609263521474648,0.0772345616278602,1.73717426776961,839.07096323647
"32","5","0","0","1","0","0","0","0","0","0","0","0",2341.88371198269,7.15860485480751,100557.733471797,640.706392095113,10.0168200316348,8.61938537955191,0.00364520289082467,161.75340752061,914.33491317989
"33","4","1","1","1","1","0","0","0","0","1","1","1",974.567406457292,7.55604529606279,18725.6998143502,119.311316555633,1.86531615798265,0.907296542510236,0.488173811536619,49.0004181804937,777.519768144847
"342","5","1","1","1","1","0","0","0","0","1","0","0",9266.53607842641,7.4043525359704,27047.2105762772,172.332053542304,2.69424370846401,1.75228676099769,0.206799217788448,376.47496781453,1245.89675639437
"351","2","1","1","1","1","0","0","0","0","1","1","0",705.732853221494,8.11558388462407,5857.59400370403,37.3218229067979,0.583490329238665,0.353296362065224,0.0447863505894115,2.9032892632081,843.502285244418
"36","5","1","1","1","1","0","0","0","0","1","1","1",13043.7091973728,7.76448533279595,92669.3697061037,590.445463240109,9.2310393933462,1.79896624806486,0.815746150691047,900.472310845634,934.499048017554
"37","5","1","1","1","1","0","0","0","0","1","1","0",4921.69501617947,7.42957810147249,114720.467258336,614.21071490276,6.07089551282227,22.5537988801533,0.597509338915915,625.881039851942,1547.55271811431
"38","4","1","1","1","1","0","0","0","0","1","1","1",3597.27645723653,7.493988095,18604.0441986715,118.536184400222,1.85319772243103,2.69989854557905,1.17563971889671,74.8137052087253,805.602524270138
"399","5","1","1","1","1","0","0","0","0","1","1","0",2848.10139359077,7.22231073113662,51506.5049346953,328.175126909046,5.13069828326539,3.10657597637676,0.393811587009827,76.2936664820219,1256.1136734374
