"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"1265","4","0","0","0","0","1","1","1","0","0","1","0",3065.89,7.251,8188.81,160.9225474,2.64,111.04,1138.2215
"499","4","0","0","0","0","0","0","0","0","1","0","0",7.73536,5.394827586,215,4.225076377,0.027846,0.465721,1155.414
"2511","5","0","0","0","0","0","0","1","1","1","0","1",8796.620264,8.093052355,38617.9,1727.729189,153.737314,826.354304,1161.16
"565","4","0","0","0","0","0","0","0","0","1","0","1",177.326,7.712333333,1919,37.71126311,1.832022992,9.3845,1167.576
"445","4","0","0","0","0","0","1","1","0","1","0","0",382.75,7.536,1586.39,31.17497169,7.05,25.61,1172.834
"1041","3","0","0","0","0","1","0","1","0","0","1","0",370.07,7.719,1607.92,31.59806888,1.535042423,5.4,1176.15
"1042","3","0","0","0","0","1","0","1","0","0","1","0",318.93,7.1408,1377.55,27.07094867,1.315113743,2.96,1179.945
"1691","5","0","0","0","0","1","1","1","1","0","0","0",15345.563,7.54295082,70050,1726.332,22.1426,219.949,1196.8098
"1266","4","0","0","0","0","1","1","1","0","0","1","0",2117.5585,7.394516129,8799.2449,172.9185198,3.2314,64.1048,1210.713
"916","5","0","0","0","0","1","1","1","0","1","0","0",357.051,6.776129032,1936.504,38.05524328,1.848733638,4.17,1219.31
"1004","4","0","0","0","0","1","1","1","1","1","0","1",834.55,7.250645161,7702.13,151.3585466,16.01,55.84,1225.9517
"855","5","0","0","0","0","1","1","0","0","0","0","0",23665.56,8.579677419,96982.88,1905.860815,52.738,230.84,1229.54
"418","5","0","0","0","0","1","1","0","1","0","0","0",1245.13,7.6355,12035.21,236.5101463,10.29695379,86.61,1233.59
"1561","4","0","0","0","0","1","0","1","1","0","0","0",2878.84,7.648666667,24687,236.0748364,14.1945,298.8272,1235.398
"500","4","0","0","0","0","0","0","0","0","1","0","0",12.5457,7.226666667,300,5.89545541,0.026703,0.534414483,1245.812
"552","5","0","0","0","0","1","1","1","0","0","0","0",1171.5,7.889354839,9720,191.0127553,9.279449443,29.29,1264.68
"446","4","0","0","0","0","0","1","1","0","1","0","0",218.4355,7.362333333,2071.0037,40.69836656,5.3653,2.947,1269.438
"553","5","0","0","0","0","1","1","1","0","0","0","0",612,8.31483871,3617.41,71.08759785,3.453454034,2.72,1270.806
"2521","5","0","0","0","0","0","0","1","1","1","0","1",4775.004,8.002333333,27075.392,782.496,29.27,710.415,1272.207
"1043","3","0","0","0","0","1","0","1","0","0","1","0",260.05,7.457096774,1487.26,29.22691671,1.419851232,27.3,1272.81
"1005","4","0","0","0","0","1","1","1","1","1","0","1",905.77,6.830645161,7075.2,139.0384204,13.56,123.47,1276.632
"881","4","0","0","0","0","1","1","1","1","0","0","0",4858.67,8.315,31346.66,616.0094543,48.41,19.26,1280
"501","4","0","0","0","0","0","0","0","0","1","0","0",6.71883,7.359666667,202,3.969606643,0.037721,0.504716,1281.245
"1044","3","0","0","0","0","1","0","1","0","0","1","0",40.07,8.832903226,642.75,12.63101322,0.613617915,1.08,1287.99
"917","5","0","0","0","0","1","1","1","0","1","0","0",5.158,7.001,19.934,0.39173336,0.019030509,0.368,1292.6853
"2531","5","0","0","0","0","0","0","1","1","1","0","1",5356.367,8.510967742,33350.467,1390.11,91.21,918.89,1293.496
"918","5","0","0","0","0","1","1","1","0","1","0","0",274.224,7.090666667,4309.218,84.68267524,4.113906437,21.572,1296.396
"447","4","0","0","0","0","0","1","1","0","1","0","0",331.05,7.308333333,1988.43,39.075668,8.63,11.96,1305.83
"566","4","0","0","0","0","0","0","0","0","1","0","1",377.664,7.702903226,4087,80.3157542,3.901760275,19.98466,1305.998
"919","5","0","0","0","0","1","1","1","0","1","0","0",583.94,7.407741935,4784.55,94.02367061,4.567694427,11.834,1321.6
"920","5","0","0","0","0","1","1","1","0","1","0","0",4.904,7.141933333,44.532,0.875121401,0.042513626,0.393,1327.5349
"856","5","0","0","0","0","1","1","0","0","0","0","0",26097.82,8.480333333,96852.208,1903.292912,261.89,257.91,1330.79
"1296","4","0","0","0","0","0","1","1","1","1","1","0",610.71,7.986333333,9220.33,181.1934813,8.802426551,27.23,1335.078
"1283","3","0","0","0","0","0","0","0","0","1","1","0",1.280362,7.726666667,89,0.233533,0.002174,0.01072,1342.625
"857","5","0","0","0","0","1","1","0","0","0","0","0",31422.54,7.909333333,111096.67,2183.218214,210.049,353.43,1343.08
"2831","4","0","0","0","0","1","1","1","0","0","1","0",732.55,7.870666667,8122.82,159.6257437,1.43,155.13,1349.126
"1571","4","0","0","0","0","1","0","1","1","0","0","0",2200.65,7.736129032,9750,93.23650726,1.62977,149.271,1351.1
"1006","4","0","0","0","0","1","1","1","1","1","0","1",1212.773,7.37,7183.729,141.17118,13.701,205.753,1372.627
"960","4","0","0","0","0","0","1","0","0","0","0","0",430.3305,8.134354839,4468.0968,87.80488484,2.3716,32.1702,1377.36
"1581","4","0","0","0","0","1","0","1","1","0","0","0",4789.97,7.598709677,25279,241.7359659,42.8729,55.7835,1379.059
"1045","3","0","0","0","0","1","0","1","0","0","1","0",290.38,7.698387097,1907.15,37.47839262,1.820710083,34.91,1383.585
"1284","3","0","0","0","0","0","0","0","0","1","1","0",1.42668,7.849565226,86,0.333304,0.002131,0.009584,1388.027
"1591","4","0","0","0","0","1","0","1","1","0","0","0",9145,7.014666667,23784,227.4397014,5.684843951,154.0316,1390.513
"921","5","0","0","0","0","1","1","1","0","1","0","0",8.395,6.97516129,32.573,0.640108897,0.031096657,0.787,1401.0805
"1701","5","0","0","0","0","1","1","1","1","0","0","0",28956.401,7.813166667,145102,3244.074,64.955,499.218,1412.111
"922","5","0","0","0","0","1","1","1","0","1","0","0",99.37,7.167096774,857.7,16.85510702,0.818825492,2.65,1413.99
"1297","4","0","0","0","0","0","1","1","1","1","1","0",585.23,7.907738095,19306.49,379.4018364,18.43144011,28.15,1421.0545
"1046","3","0","0","0","0","1","0","1","0","0","1","0",237.91,7.467451613,1654.69,32.51717037,1.579692613,15.36,1432.9
"923","5","0","0","0","0","1","1","1","0","1","0","0",9.992,7.069677419,36.102,0.709459104,0.034465708,0.656,1443.478
"10010","4","0","0","0","0","1","0","0","0","0","0","0",2448.67,7.413548387,12990.01,255.2734158,44.62,68.15,1445.263
"1298","4","0","0","0","0","0","1","1","1","1","1","0",545.35,7.754444444,15750.34,309.5180905,15.03646952,27.39,1456.894
"1601","4","0","0","0","0","1","0","1","1","0","0","0",3030.88,7.375357143,14587,139.4913776,3.48658,16.71577,1458.612
"986","4","0","0","0","0","0","1","0","0","0","0","0",1043.62,7.213,37613.32,325.43,6.87,15.43,1465.987
"1299","4","0","0","0","0","0","1","1","1","1","1","0",538.53,7.943548387,16893.83,331.9894049,16.12813183,18.16,1480.93
"924","5","0","0","0","0","1","1","1","0","1","0","0",2484.8,7.113666667,7510.81,147.5988182,7.17038906,27.699,1490.95
"1047","3","0","0","0","0","1","0","1","0","0","1","0",267.7346,8.320645161,1365.3674,26.83154208,1.303483309,0.4597,1492.56
"472","3","0","0","0","0","1","1","1","0","0","1","1",704.61,8.031666667,5960.45,117.1318907,24.74,7.35,1509.46
"796","5","0","0","0","0","0","0","1","0","0","1","0",20841.62,8.039855072,114062.84,2241.507957,108.8930408,807.79,1521.3
"1048","3","0","0","0","0","1","0","1","0","0","1","0",83.52,7.905967742,512.14,10.06432845,0.488927699,3.93,1538.55
"925","5","0","0","0","0","1","1","1","0","1","0","0",21.379,7.157666667,165.581,3.253918007,0.158076185,1.451,1545.0783
"1611","4","0","0","0","0","1","0","1","1","0","0","0",8106,7.130645161,27009,258.2794692,6.455682404,9.2,1564.44
"1049","3","0","0","0","0","1","0","1","0","0","1","0",575.05,7.977419355,1717.47,33.75089268,1.639627164,4.05,1568.57
"1285","3","0","0","0","0","0","0","0","0","1","1","0",3.867003,7.288333333,136,0.616002,0.002881,0.012484,1569.824
"910","5","0","0","0","0","1","1","1","1","0","0","0",2829.21,8.079333333,24369.67,478.9010095,23.26513587,230.36554,1578.679
"1050","3","0","0","0","0","1","0","1","0","0","1","0",456.92,7.455854935,1781.31,35.00544559,1.700573671,19.6,1584.18
"926","5","0","0","0","0","1","1","1","0","1","0","0",2.403,7.043,9.533,0.187337921,0.009100925,0.23,1592.6508
"927","5","0","0","0","0","1","1","1","0","1","0","0",17.256,7.133,29.692,0.583492873,0.028346236,0.391,1596.298
"928","5","0","0","0","0","1","1","1","0","1","0","0",1.274,7.159,5.047,0.099181212,0.004818249,0.115,1599.4316
"1300","4","0","0","0","0","0","1","1","1","1","1","0",650.8,8.023516484,19753.22,388.180759,18.85792246,35.98,1624.337
"554","5","0","0","0","0","1","1","1","0","0","0","0",615.3,8.363333333,4503.01,88.49098222,4.298914983,3.97,1673.196
"1621","4","0","0","0","0","1","0","1","1","0","0","0",3031.44,7.540322581,21089,201.6681745,12.76354,124.9798,1674.835
"419","5","0","0","0","0","1","1","0","1","0","0","0",2175.92,7.611290323,13509.29,265.4780561,11.55813109,105.2,1691.646
"929","5","0","0","0","0","1","1","1","0","1","0","0",51.297,7.077419355,838.451,16.47683495,0.800448937,2.169,1698.405
"792","4","0","0","0","0","1","1","0","1","0","0","1",1886.86,7.458333333,24312,196.4720638,1.29590439,13.73,1698.98
"858","5","0","0","0","0","1","1","0","0","0","0","0",26317.72,8.282580645,98443.522,1934.564648,243.89,244.048,1703.78
"502","4","0","0","0","0","0","0","0","0","1","0","0",73.07619,8.069666667,1229,24.15171566,0.15219811,2.189318,1707.532
"1007","4","0","0","0","0","1","1","1","1","1","0","1",294.835,7.989677419,2694.219,52.94549326,2.582,14.052,1720.698
"1301","4","0","0","0","0","0","1","1","1","1","1","0",550.95,7.772903226,23455.04,460.9271415,22.39196068,19.85,1736.1055
"1051","3","0","0","0","0","1","0","1","0","0","1","0",404.1584,7.650333333,1396.0852,27.43519348,1.332808851,1.5652,1744.54
"531","3","0","0","0","0","0","0","1","0","0","0","0",402.9858,7.544056055,1345.0975,26.43320778,1.284132124,4.952319615,1744.9908
"930","5","0","0","0","0","1","1","1","0","1","0","0",10.82,7.057241379,25.811,0.507225332,0.024641139,0.153,1755.21
"503","4","0","0","0","0","0","0","0","0","1","0","0",3.0204,7.249310345,137,2.692257971,8.1e-05,0.06,1764.324
"1008","4","0","0","0","0","1","1","1","1","1","0","1",940.06,7.292333333,10043.26,197.365305,17.8,31.1,1772.151
"1052","3","0","0","0","0","1","0","1","0","0","1","0",349.23,8.118709677,1406.1,27.63199951,1.342369739,0.78,1778.16
"821","4","0","0","0","0","1","1","1","1","0","1","1",321.233,7.575483871,4813.723,72.47250053,1.646,39.86,1807.65
"2541","5","0","0","0","0","0","0","1","1","1","0","1",3436.657,8.22483871,19932.724,535.991,44.786,317.018,1814.624
"1302","4","0","0","0","0","0","1","1","1","1","1","0",352.99,8.172043011,11800.14,231.890664,11.2653089,9.42,1838.8235
"1053","3","0","0","0","0","1","0","1","0","0","1","0",286.91,8.070666667,1295.24,25.45343222,1.236534372,1.33,1848.16
"1054","3","0","0","0","0","1","0","1","0","0","1","0",274.2239,8.042,1591.3935,31.27329806,1.519264972,12.8433,1849.23
"1711","5","0","0","0","0","1","1","1","1","0","0","0",25448.366,7.4205,119246,3712.861,73.21,446.813,1854.783
"1303","4","0","0","0","0","0","1","1","1","1","1","0",620.11,8.071661043,19469.84,382.6119119,18.58738641,28.89,1857.1445
"1304","4","0","0","0","0","0","1","1","1","1","1","0",451.51,7.897956989,20978.05,412.2505279,20.0272381,37.26,1858.281
"859","5","0","0","0","0","1","1","0","0","0","0","0",21451.35,8.492,90403.74,1776.570727,90.865,167.84,1861.42
"1286","3","0","0","0","0","0","0","0","0","1","1","0",2.37607,7.847727273,76,0.509001,0.002529,0.052076,1878.07
"1055","3","0","0","0","0","1","0","1","0","0","1","0",20.84,7.31,576.99,11.33872939,0.550838429,0.21,1882.47
"1305","4","0","0","0","0","0","1","1","1","1","1","0",517.07,7.971666667,20929.86,411.3035212,19.98123227,32.98,1885.651
"797","5","0","0","0","0","0","0","1","0","0","1","0",25106.91,7.670967742,93266.58,1832.829879,89.03935327,365.85,1905.77
"1009","4","0","0","0","0","1","1","1","1","1","0","1",719.091,7.005483871,6531.789,128.3595693,7.934,42.601,1909.967
"1631","4","0","0","0","0","1","0","1","1","0","0","0",5499.3,7.162666667,20014.64,191.3943721,4.783892749,15.61,1914.226
"1056","3","0","0","0","0","1","0","1","0","0","1","0",76.83,7.905967742,589.95,11.59341306,0.563211029,3.52,1925.37
"931","5","0","0","0","0","1","1","1","0","1","0","0",2.238,7.043870968,8.968,0.176234814,0.008561533,0.21,1931.2151
"1010","4","0","0","0","0","1","1","1","1","1","0","1",535.851,7.045666667,4950.659,97.28796462,8.385,33.315,1937
"504","4","0","0","0","0","0","0","0","0","1","0","0",13.4337,8.246166667,344,6.760122203,0.04260061,0.990119,1938.916
"798","5","0","0","0","0","0","0","1","0","0","1","0",19436.08,8.046451613,85464.54,1679.507949,81.59093396,755.6,1964.29
"555","5","0","0","0","0","1","1","1","0","0","0","0",1846.7,8.328607527,9989,196.2990136,9.536257251,7.24,1977.67
"505","4","0","0","0","0","0","0","0","0","1","0","0",19.968672,7.280666667,424,8.332243646,0.055914,0.908454,1986.454
"1057","3","0","0","0","0","1","0","1","0","0","1","0",312.3288,7.620645161,1754.4515,34.47763529,1.67493251,23.7634,1997.79
"1287","3","0","0","0","0","0","0","0","0","1","1","0",0.453928,7.878064516,71,0.256838372,0.001713492,0.02203,2011.31
"771","5","0","0","0","0","1","0","1","1","1","0","0",1487.23,7.810333333,76433,1502.024478,72.96874066,45.15,2019.83
"556","5","0","0","0","0","1","1","1","0","0","0","0",1460.4,8.076,9523,187.1414062,9.091378296,4.96,2021.15
"1058","3","0","0","0","0","1","0","1","0","0","1","0",234.0038,7.834516129,1243.3109,24.43294657,1.186958913,3.4995,2061.76
"932","5","0","0","0","0","1","1","1","0","1","0","0",50.087,7.259677419,470.208,9.240300991,0.448896231,0.19,2073.15
"1306","4","0","0","0","0","0","1","1","1","1","1","0",249.43,7.859892473,15868.08,311.8318603,15.14887306,15.09,2104.106
"420","5","0","0","0","0","1","1","0","1","0","0","0",674.08,7.952096774,9114.76,179.1188705,7.798307012,36.59,2116.806
"473","3","0","0","0","0","1","1","1","0","0","1","1",808.12,8.186451613,5852.32,115.006972,18.3,2.23,2124.3
"1059","3","0","0","0","0","1","0","1","0","0","1","0",20.88,8.887666667,370.52,7.281280462,0.353726503,0.35,2157.69
"474","3","0","0","0","0","1","1","1","0","0","1","1",1080.03,7.792333333,5405.8,106.2321762,6.43,1.78,2160.852
"475","3","0","0","0","0","1","1","1","0","0","1","1",764.33,8.225517241,5573.07,109.5192856,14.72,2.37,2166.2
"1721","5","0","0","0","0","1","1","1","1","0","0","0",26948.999,7.743709677,145855,3421.197,78.8668,539.569,2179.28
"1239","5","0","0","0","0","1","1","1","1","0","0","1",7990.072766,6.919032258,33466,657.6577025,31.94918262,64.776722,2191.392
"799","5","0","0","0","0","0","0","1","0","0","1","0",18393.32,8.124193548,101864.83,2001.798544,97.24789506,411.82,2195.09
"1307","4","0","0","0","0","0","1","1","1","1","1","0",448.64,7.773111111,17162.23,337.2638723,16.38436683,35.94,2214.759
"1060","3","0","0","0","0","1","0","1","0","0","1","0",68.56,8.513666667,433.68,8.522470341,0.414023831,0.58,2219.77
"1011","4","0","0","0","0","1","1","1","1","1","0","1",676.68,6.885333333,4476.89,87.97768457,10.14,75.85,2240.977
"421","5","0","0","0","0","1","1","0","1","0","0","0",1429.72,7.616612903,13927.95,273.7053606,11.91632365,35.65,2246.4
"1288","3","0","0","0","0","0","0","0","0","1","1","0",0.99236,7.5725,94,0.298714,0.002241,0.013245,2246.411
"1308","4","0","0","0","0","0","1","1","1","1","1","0",451.85,7.932888889,15899.69,312.4530448,15.17905036,17.39,2316.601
"1061","3","0","0","0","0","1","0","1","0","0","1","0",211.562,8.146,1175.508,23.10051666,1.122229121,0.2113,2335.15
"1289","3","0","0","0","0","0","0","0","0","1","1","0",4.035728,7.37483871,140,0.801554,0.003245,0.024041,2348.764
"1309","4","0","0","0","0","0","1","1","1","1","1","0",791.04,7.841663086,25976.64,510.4804094,24.79927135,35.36,2355.6795
"1310","4","0","0","0","0","0","1","1","1","1","1","0",322.54,7.672528736,18594.19,365.4040601,17.75142449,29.1,2501.645
"476","5","0","0","0","0","1","1","1","1","1","0","1",5373.26,7.8075,27954.7,667.436,11.2495,91.6085,2514.787
"1311","4","0","0","0","0","0","1","1","1","1","1","0",558.43,7.946444444,24670.97,484.8220119,23.55277971,31.3,2637.2715
"477","5","0","0","0","0","1","1","1","1","1","0","1",12470.7,7.151935484,61862,1839.6,23.3115,434.614,2648.088
"1731","5","0","0","0","0","1","1","1","1","0","0","0",30115.242,7.67,124895,2802.481,36.6937,521.267,2714.2395
"822","4","0","0","0","0","1","1","1","1","0","1","1",76.988,7.505333333,1139.972,17.16272859,0.488,21.776,2726.381
"2551","5","0","0","0","0","0","0","1","1","1","0","1",5635.071876,8.297383,32142.895,1205.656412,58.775072,756.74225,2744.096
"1312","4","0","0","0","0","0","1","1","1","1","1","0",658.18,7.883763441,19446.14,382.1461709,18.56476059,22.19,2789.6155
"933","5","0","0","0","0","1","1","1","0","1","0","0",3.827,7.01,15.181,0.298329695,0.014492934,0.388,2812.0477
"478","5","0","0","0","0","1","1","1","1","1","0","1",11701.1,7.253548387,64062,1377.85,31.8213,389.383,3078.912
"1313","4","0","0","0","0","0","1","1","1","1","1","0",425.16,7.887311828,17646.62,346.7828712,16.84680228,34.35,3196.439
"448","4","0","0","0","0","0","1","1","0","1","0","0",447.63,7.171612903,3541.78,69.60135354,12.70637083,85.08,3301.4
"479","5","0","0","0","0","1","1","1","1","1","0","1",9674.8,7.387333333,50377.1,1381.58,37.2928,198.094,3304.681
"1314","4","0","0","0","0","0","1","1","1","1","1","0",550.6,7.903111111,21465.23,421.8243544,20.49233709,26.22,3433.53
"480","5","0","0","0","0","1","1","1","1","1","0","1",12904.7,7.140333333,73991.1,1756.41,21.397,346.181,4000.734
"481","5","0","0","0","0","1","1","1","1","1","0","1",5820.165,7.692,35299.33,957.5477,13.015779,208.9909,4094.5819
"482","5","0","0","0","0","1","1","1","1","1","0","1",13257.3,7.216071429,63901.6,1859.69,32.7119,363.787,4106.038
"483","5","0","0","0","0","1","1","1","1","1","0","1",6634.9,7.758666667,33648.8,661.25,13.713,141.469,4139.4762
"1315","4","0","0","0","0","0","1","1","1","1","1","0",796.23,7.951852398,26157.66,514.0377272,24.97208678,34.97,4301.5185
"1146","4","0","0","0","0","1","0","0","0","0","0","0",1142.51,8.045666667,7903.22,257.25,10.37,10.9484,4723.216
"1424","5","0","0","0","0","0","0","1","0","1","1","0",8252.8297,7.409666667,50165.4048,985.8263571,65.21,757.8047,4937.209
"567","4","0","0","0","0","0","0","0","0","1","0","1",54.52,7.914516129,590,11.59439564,0.563258762,2.8848,5120.736
